0 -nan -nan -nan -nan
0.1957 0.728709 0.820512 0.425167 -0.303542
0.1958 0.727771 0.819624 0.42507 -0.302701
0.1959 0.726834 0.818738 0.424974 -0.301861
0.196 0.725899 0.817853 0.424877 -0.301022
0.1961 0.724965 0.816969 0.42478 -0.300185
0.1962 0.724032 0.816086 0.424683 -0.299349
0.1963 0.7231 0.815204 0.424586 -0.298515
0.1964 0.72217 0.814323 0.424488 -0.297682
0.1965 0.721241 0.813443 0.424391 -0.29685
0.1966 0.720313 0.812565 0.424293 -0.29602
0.1967 0.719387 0.811687 0.424195 -0.295192
0.1968 0.718461 0.810811 0.424097 -0.294364
0.1969 0.717537 0.809935 0.423998 -0.293539
0.197 0.716614 0.809061 0.4239 -0.292714
0.1971 0.715693 0.808188 0.423801 -0.291891
0.1972 0.714772 0.807316 0.423703 -0.29107
0.1973 0.713853 0.806445 0.423604 -0.290249
0.1974 0.712935 0.805575 0.423505 -0.289431
0.1975 0.712018 0.804706 0.423405 -0.288613
0.1976 0.711103 0.803839 0.423306 -0.287797
0.1977 0.710189 0.802972 0.423206 -0.286983
0.1978 0.709276 0.802107 0.423106 -0.286169
0.1979 0.708364 0.801242 0.423007 -0.285358
0.198 0.707454 0.800379 0.422906 -0.284547
0.1981 0.706544 0.799516 0.422806 -0.283738
0.1982 0.705636 0.798655 0.422706 -0.28293
0.1983 0.704729 0.797795 0.422605 -0.282124
0.1984 0.703823 0.796936 0.422504 -0.281319
0.1985 0.702919 0.796078 0.422403 -0.280516
0.1986 0.702016 0.795221 0.422302 -0.279713
0.1987 0.701114 0.794365 0.422201 -0.278913
0.1988 0.700213 0.79351 0.4221 -0.278113
0.1989 0.699313 0.792657 0.421998 -0.277315
0.199 0.698415 0.791804 0.421896 -0.276518
0.1991 0.697518 0.790952 0.421795 -0.275723
0.1992 0.696622 0.790102 0.421693 -0.274929
0.1993 0.695727 0.789252 0.42159 -0.274136
0.1994 0.694833 0.788404 0.421488 -0.273345
0.1995 0.693941 0.787556 0.421386 -0.272555
0.1996 0.693049 0.78671 0.421283 -0.271766
0.1997 0.692159 0.785865 0.42118 -0.270979
0.1998 0.69127 0.78502 0.421077 -0.270193
0.1999 0.690383 0.784177 0.420974 -0.269409
0.2 0.689496 0.783335 0.420871 -0.268626
0.2001 0.688611 0.782494 0.420767 -0.267844
0.2002 0.687727 0.781654 0.420664 -0.267063
0.2003 0.686844 0.780815 0.42056 -0.266284
0.2004 0.685962 0.779977 0.420456 -0.265506
0.2005 0.685081 0.77914 0.420352 -0.264729
0.2006 0.684202 0.778304 0.420248 -0.263954
0.2007 0.683324 0.777469 0.420143 -0.26318
0.2008 0.682446 0.776635 0.420039 -0.262408
0.2009 0.68157 0.775803 0.419934 -0.261636
0.201 0.680696 0.774971 0.419829 -0.260866
0.2011 0.679822 0.77414 0.419724 -0.260098
0.2012 0.67895 0.77331 0.419619 -0.25933
0.2013 0.678078 0.772482 0.419514 -0.258564
0.2014 0.677208 0.771654 0.419409 -0.2578
0.2015 0.676339 0.770827 0.419303 -0.257036
0.2016 0.675471 0.770002 0.419197 -0.256274
0.2017 0.674605 0.769177 0.419091 -0.255513
0.2018 0.673739 0.768353 0.418985 -0.254754
0.2019 0.672875 0.767531 0.418879 -0.253995
0.202 0.672011 0.766709 0.418773 -0.253239
0.2021 0.671149 0.765889 0.418666 -0.252483
0.2022 0.670288 0.765069 0.41856 -0.251729
0.2023 0.669429 0.764251 0.418453 -0.250975
0.2024 0.66857 0.763433 0.418346 -0.250224
0.2025 0.667712 0.762617 0.418239 -0.249473
0.2026 0.666856 0.761801 0.418132 -0.248724
0.2027 0.666001 0.760987 0.418025 -0.247976
0.2028 0.665146 0.760173 0.417917 -0.247229
0.2029 0.664293 0.759361 0.417809 -0.246484
0.203 0.663442 0.758549 0.417702 -0.24574
0.2031 0.662591 0.757739 0.417594 -0.244997
0.2032 0.661741 0.756929 0.417486 -0.244255
0.2033 0.660893 0.756121 0.417378 -0.243515
0.2034 0.660045 0.755314 0.417269 -0.242776
0.2035 0.659199 0.754507 0.417161 -0.242038
0.2036 0.658354 0.753702 0.417052 -0.241302
0.2037 0.65751 0.752897 0.416943 -0.240566
0.2038 0.656667 0.752094 0.416834 -0.239832
0.2039 0.655825 0.751291 0.416725 -0.2391
0.204 0.654984 0.750489 0.416616 -0.238368
0.2041 0.654145 0.749689 0.416507 -0.237638
0.2042 0.653306 0.748889 0.416397 -0.236909
0.2043 0.652469 0.748091 0.416288 -0.236181
0.2044 0.651632 0.747293 0.416178 -0.235454
0.2045 0.650797 0.746497 0.416068 -0.234729
0.2046 0.649963 0.745701 0.415958 -0.234005
0.2047 0.64913 0.744906 0.415848 -0.233282
0.2048 0.648298 0.744113 0.415738 -0.232561
0.2049 0.647467 0.74332 0.415627 -0.23184
0.205 0.646638 0.742528 0.415517 -0.231121
0.2051 0.645809 0.741737 0.415406 -0.230403
0.2052 0.644981 0.740948 0.415295 -0.229686
0.2053 0.644155 0.740159 0.415184 -0.228971
0.2054 0.64333 0.739371 0.415073 -0.228257
0.2055 0.642505 0.738584 0.414962 -0.227544
0.2056 0.641682 0.737798 0.41485 -0.226832
0.2057 0.64086 0.737013 0.414739 -0.226121
0.2058 0.640039 0.736229 0.414627 -0.225412
0.2059 0.639219 0.735446 0.414515 -0.224704
0.206 0.6384 0.734664 0.414403 -0.223997
0.2061 0.637582 0.733883 0.414291 -0.223291
0.2062 0.636765 0.733103 0.414179 -0.222586
0.2063 0.63595 0.732324 0.414067 -0.221883
0.2064 0.635135 0.731545 0.413954 -0.221181
0.2065 0.634321 0.730768 0.413842 -0.22048
0.2066 0.633509 0.729992 0.413729 -0.21978
0.2067 0.632698 0.729216 0.413616 -0.219082
0.2068 0.631887 0.728442 0.413503 -0.218384
0.2069 0.631078 0.727668 0.41339 -0.217688
0.207 0.63027 0.726896 0.413277 -0.216993
0.2071 0.629462 0.726124 0.413163 -0.216299
0.2072 0.628656 0.725353 0.41305 -0.215607
0.2073 0.627851 0.724584 0.412936 -0.214915
0.2074 0.627047 0.723815 0.412822 -0.214225
0.2075 0.626244 0.723047 0.412708 -0.213536
0.2076 0.625442 0.72228 0.412594 -0.212848
0.2077 0.624641 0.721514 0.41248 -0.212161
0.2078 0.623842 0.720749 0.412366 -0.211476
0.2079 0.623043 0.719985 0.412251 -0.210791
0.208 0.622245 0.719222 0.412137 -0.210108
0.2081 0.621448 0.71846 0.412022 -0.209426
0.2082 0.620653 0.717698 0.411907 -0.208745
0.2083 0.619858 0.716938 0.411792 -0.208065
0.2084 0.619064 0.716178 0.411677 -0.207387
0.2085 0.618272 0.71542 0.411562 -0.206709
0.2086 0.61748 0.714662 0.411447 -0.206033
0.2087 0.61669 0.713906 0.411331 -0.205358
0.2088 0.6159 0.71315 0.411216 -0.204684
0.2089 0.615112 0.712395 0.4111 -0.204011
0.209 0.614324 0.711641 0.410984 -0.20334
0.2091 0.613538 0.710888 0.410869 -0.202669
0.2092 0.612752 0.710136 0.410752 -0.202
0.2093 0.611968 0.709385 0.410636 -0.201332
0.2094 0.611185 0.708635 0.41052 -0.200665
0.2095 0.610402 0.707885 0.410404 -0.199999
0.2096 0.609621 0.707137 0.410287 -0.199334
0.2097 0.608841 0.706389 0.41017 -0.19867
0.2098 0.608061 0.705643 0.410054 -0.198008
0.2099 0.607283 0.704897 0.409937 -0.197346
0.21 0.606506 0.704152 0.40982 -0.196686
0.2101 0.60573 0.703408 0.409703 -0.196027
0.2102 0.604954 0.702665 0.409585 -0.195369
0.2103 0.60418 0.701923 0.409468 -0.194712
0.2104 0.603407 0.701182 0.40935 -0.194056
0.2105 0.602635 0.700442 0.409233 -0.193402
0.2106 0.601863 0.699702 0.409115 -0.192748
0.2107 0.601093 0.698964 0.408997 -0.192096
0.2108 0.600324 0.698226 0.408879 -0.191445
0.2109 0.599555 0.69749 0.408761 -0.190794
0.211 0.598788 0.696754 0.408643 -0.190145
0.2111 0.598022 0.696019 0.408525 -0.189497
0.2112 0.597257 0.695285 0.408406 -0.188851
0.2113 0.596492 0.694552 0.408288 -0.188205
0.2114 0.595729 0.69382 0.408169 -0.18756
0.2115 0.594967 0.693088 0.40805 -0.186917
0.2116 0.594205 0.692358 0.407931 -0.186274
0.2117 0.593445 0.691628 0.407812 -0.185633
0.2118 0.592686 0.6909 0.407693 -0.184993
0.2119 0.591927 0.690172 0.407574 -0.184354
0.212 0.59117 0.689445 0.407454 -0.183716
0.2121 0.590413 0.688719 0.407335 -0.183079
0.2122 0.589658 0.687994 0.407215 -0.182443
0.2123 0.588903 0.68727 0.407095 -0.181808
0.2124 0.58815 0.686546 0.406976 -0.181174
0.2125 0.587397 0.685824 0.406856 -0.180542
0.2126 0.586646 0.685102 0.406736 -0.17991
0.2127 0.585895 0.684381 0.406615 -0.17928
0.2128 0.585145 0.683661 0.406495 -0.17865
0.2129 0.584397 0.682942 0.406375 -0.178022
0.213 0.583649 0.682224 0.406254 -0.177395
0.2131 0.582902 0.681507 0.406134 -0.176769
0.2132 0.582157 0.680791 0.406013 -0.176144
0.2133 0.581412 0.680075 0.405892 -0.17552
0.2134 0.580668 0.67936 0.405771 -0.174897
0.2135 0.579925 0.678646 0.40565 -0.174275
0.2136 0.579183 0.677933 0.405529 -0.173654
0.2137 0.578442 0.677221 0.405407 -0.173034
0.2138 0.577702 0.67651 0.405286 -0.172416
0.2139 0.576963 0.6758 0.405165 -0.171798
0.214 0.576225 0.67509 0.405043 -0.171182
0.2141 0.575487 0.674382 0.404921 -0.170566
0.2142 0.574751 0.673674 0.404799 -0.169952
0.2143 0.574016 0.672967 0.404677 -0.169338
0.2144 0.573281 0.672261 0.404555 -0.168726
0.2145 0.572548 0.671556 0.404433 -0.168115
0.2146 0.571815 0.670851 0.404311 -0.167505
0.2147 0.571084 0.670148 0.404188 -0.166895
0.2148 0.570353 0.669445 0.404066 -0.166287
0.2149 0.569624 0.668743 0.403943 -0.16568
0.215 0.568895 0.668042 0.403821 -0.165074
0.2151 0.568167 0.667342 0.403698 -0.164469
0.2152 0.56744 0.666643 0.403575 -0.163865
0.2153 0.566714 0.665944 0.403452 -0.163262
0.2154 0.565989 0.665247 0.403329 -0.16266
0.2155 0.565265 0.66455 0.403206 -0.162059
0.2156 0.564542 0.663854 0.403082 -0.16146
0.2157 0.56382 0.663159 0.402959 -0.160861
0.2158 0.563098 0.662465 0.402835 -0.160263
0.2159 0.562378 0.661771 0.402712 -0.159666
0.216 0.561658 0.661079 0.402588 -0.15907
0.2161 0.56094 0.660387 0.402464 -0.158476
0.2162 0.560222 0.659696 0.40234 -0.157882
0.2163 0.559505 0.659006 0.402216 -0.157289
0.2164 0.55879 0.658317 0.402092 -0.156698
0.2165 0.558075 0.657628 0.401968 -0.156107
0.2166 0.557361 0.656941 0.401843 -0.155517
0.2167 0.556648 0.656254 0.401719 -0.154929
0.2168 0.555935 0.655568 0.401594 -0.154341
0.2169 0.555224 0.654883 0.401469 -0.153755
0.217 0.554514 0.654198 0.401345 -0.153169
0.2171 0.553804 0.653515 0.40122 -0.152585
0.2172 0.553096 0.652832 0.401095 -0.152001
0.2173 0.552388 0.65215 0.40097 -0.151418
0.2174 0.551681 0.651469 0.400845 -0.150837
0.2175 0.550976 0.650789 0.400719 -0.150256
0.2176 0.550271 0.65011 0.400594 -0.149677
0.2177 0.549567 0.649431 0.400468 -0.149098
0.2178 0.548863 0.648754 0.400343 -0.148521
0.2179 0.548161 0.648077 0.400217 -0.147944
0.218 0.54746 0.647401 0.400091 -0.147368
0.2181 0.546759 0.646725 0.399965 -0.146794
0.2182 0.54606 0.646051 0.39984 -0.14622
0.2183 0.545361 0.645377 0.399713 -0.145648
0.2184 0.544663 0.644704 0.399587 -0.145076
0.2185 0.543966 0.644032 0.399461 -0.144505
0.2186 0.54327 0.643361 0.399335 -0.143936
0.2187 0.542575 0.642691 0.399208 -0.143367
0.2188 0.541881 0.642021 0.399082 -0.142799
0.2189 0.541187 0.641352 0.398955 -0.142232
0.219 0.540495 0.640684 0.398828 -0.141667
0.2191 0.539803 0.640017 0.398701 -0.141102
0.2192 0.539112 0.63935 0.398574 -0.140538
0.2193 0.538423 0.638685 0.398447 -0.139975
0.2194 0.537734 0.63802 0.39832 -0.139413
0.2195 0.537045 0.637356 0.398193 -0.138852
0.2196 0.536358 0.636693 0.398066 -0.138292
0.2197 0.535672 0.63603 0.397938 -0.137733
0.2198 0.534986 0.635369 0.397811 -0.137175
0.2199 0.534302 0.634708 0.397683 -0.136618
0.22 0.533618 0.634048 0.397555 -0.136062
0.2201 0.532935 0.633388 0.397428 -0.135507
0.2202 0.532253 0.63273 0.3973 -0.134953
0.2203 0.531572 0.632072 0.397172 -0.1344
0.2204 0.530891 0.631415 0.397044 -0.133848
0.2205 0.530212 0.630759 0.396916 -0.133296
0.2206 0.529533 0.630104 0.396787 -0.132746
0.2207 0.528855 0.629449 0.396659 -0.132196
0.2208 0.528179 0.628796 0.396531 -0.131648
0.2209 0.527502 0.628143 0.396402 -0.1311
0.221 0.526827 0.62749 0.396273 -0.130554
0.2211 0.526153 0.626839 0.396145 -0.130008
0.2212 0.525479 0.626188 0.396016 -0.129464
0.2213 0.524807 0.625539 0.395887 -0.12892
0.2214 0.524135 0.624889 0.395758 -0.128377
0.2215 0.523464 0.624241 0.395629 -0.127835
0.2216 0.522794 0.623594 0.3955 -0.127294
0.2217 0.522125 0.622947 0.39537 -0.126754
0.2218 0.521456 0.622301 0.395241 -0.126215
0.2219 0.520789 0.621656 0.395112 -0.125677
0.222 0.520122 0.621011 0.394982 -0.12514
0.2221 0.519456 0.620368 0.394853 -0.124604
0.2222 0.518791 0.619725 0.394723 -0.124068
0.2223 0.518127 0.619083 0.394593 -0.123534
0.2224 0.517463 0.618441 0.394463 -0.123
0.2225 0.516801 0.617801 0.394333 -0.122468
0.2226 0.516139 0.617161 0.394203 -0.121936
0.2227 0.515478 0.616522 0.394073 -0.121405
0.2228 0.514818 0.615884 0.393943 -0.120876
0.2229 0.514159 0.615246 0.393812 -0.120347
0.223 0.513501 0.614609 0.393682 -0.119819
0.2231 0.512843 0.613973 0.393552 -0.119292
0.2232 0.512186 0.613338 0.393421 -0.118765
0.2233 0.511531 0.612703 0.39329 -0.11824
0.2234 0.510875 0.61207 0.39316 -0.117716
0.2235 0.510221 0.611437 0.393029 -0.117192
0.2236 0.509568 0.610805 0.392898 -0.11667
0.2237 0.508915 0.610173 0.392767 -0.116148
0.2238 0.508263 0.609542 0.392636 -0.115628
0.2239 0.507612 0.608912 0.392505 -0.115108
0.224 0.506962 0.608283 0.392373 -0.114589
0.2241 0.506313 0.607655 0.392242 -0.114071
0.2242 0.505664 0.607027 0.392111 -0.113554
0.2243 0.505017 0.6064 0.391979 -0.113038
0.2244 0.50437 0.605774 0.391847 -0.112522
0.2245 0.503724 0.605148 0.391716 -0.112008
0.2246 0.503078 0.604524 0.391584 -0.111494
0.2247 0.502434 0.6039 0.391452 -0.110982
0.2248 0.50179 0.603277 0.39132 -0.11047
0.2249 0.501147 0.602654 0.391188 -0.109959
0.225 0.500505 0.602032 0.391056 -0.109449
0.2251 0.499864 0.601411 0.390924 -0.10894
0.2252 0.499224 0.600791 0.390792 -0.108432
0.2253 0.498584 0.600172 0.390659 -0.107924
0.2254 0.497945 0.599553 0.390527 -0.107418
0.2255 0.497307 0.598935 0.390395 -0.106912
0.2256 0.49667 0.598317 0.390262 -0.106408
0.2257 0.496033 0.597701 0.390129 -0.105904
0.2258 0.495398 0.597085 0.389997 -0.105401
0.2259 0.494763 0.59647 0.389864 -0.104899
0.226 0.494129 0.595856 0.389731 -0.104398
0.2261 0.493495 0.595242 0.389598 -0.103898
0.2262 0.492863 0.594629 0.389465 -0.103398
0.2263 0.492231 0.594017 0.389332 -0.1029
0.2264 0.4916 0.593405 0.389198 -0.102402
0.2265 0.49097 0.592795 0.389065 -0.101905
0.2266 0.490341 0.592185 0.388932 -0.101409
0.2267 0.489712 0.591575 0.388798 -0.100914
0.2268 0.489084 0.590967 0.388665 -0.10042
0.2269 0.488458 0.590359 0.388531 -0.0999263
0.227 0.487831 0.589752 0.388398 -0.0994338
0.2271 0.487206 0.589146 0.388264 -0.0989421
0.2272 0.486581 0.58854 0.38813 -0.0984513
0.2273 0.485957 0.587935 0.387996 -0.0979614
0.2274 0.485334 0.587331 0.387862 -0.0974723
0.2275 0.484712 0.586727 0.387728 -0.096984
0.2276 0.48409 0.586125 0.387594 -0.0964966
0.2277 0.48347 0.585522 0.38746 -0.0960101
0.2278 0.48285 0.584921 0.387325 -0.0955244
0.2279 0.48223 0.584321 0.387191 -0.0950396
0.228 0.481612 0.583721 0.387056 -0.0945556
0.2281 0.480994 0.583121 0.386922 -0.0940724
0.2282 0.480377 0.582523 0.386787 -0.0935901
0.2283 0.479761 0.581925 0.386653 -0.0931087
0.2284 0.479146 0.581328 0.386518 -0.092628
0.2285 0.478531 0.580732 0.386383 -0.0921483
0.2286 0.477917 0.580136 0.386248 -0.0916693
0.2287 0.477304 0.579541 0.386113 -0.0911912
0.2288 0.476692 0.578947 0.385978 -0.0907139
0.2289 0.47608 0.578353 0.385843 -0.0902375
0.229 0.47547 0.577761 0.385708 -0.0897619
0.2291 0.47486 0.577169 0.385572 -0.0892871
0.2292 0.47425 0.576577 0.385437 -0.0888132
0.2293 0.473642 0.575986 0.385302 -0.0883401
0.2294 0.473034 0.575396 0.385166 -0.0878678
0.2295 0.472427 0.574807 0.385031 -0.0873963
0.2296 0.471821 0.574219 0.384895 -0.0869257
0.2297 0.471215 0.573631 0.384759 -0.0864559
0.2298 0.47061 0.573043 0.384623 -0.0859869
0.2299 0.470006 0.572457 0.384488 -0.0855188
0.23 0.469403 0.571871 0.384352 -0.0850514
0.2301 0.468801 0.571286 0.384216 -0.0845849
0.2302 0.468199 0.570702 0.38408 -0.0841192
0.2303 0.467598 0.570118 0.383943 -0.0836543
0.2304 0.466997 0.569535 0.383807 -0.0831902
0.2305 0.466398 0.568953 0.383671 -0.082727
0.2306 0.465799 0.568371 0.383535 -0.0822645
0.2307 0.465201 0.56779 0.383398 -0.0818029
0.2308 0.464604 0.56721 0.383262 -0.0813421
0.2309 0.464007 0.56663 0.383125 -0.0808821
0.231 0.463411 0.566051 0.382988 -0.0804229
0.2311 0.462816 0.565473 0.382852 -0.0799645
0.2312 0.462222 0.564895 0.382715 -0.0795069
0.2313 0.461628 0.564319 0.382578 -0.0790501
0.2314 0.461035 0.563742 0.382441 -0.0785941
0.2315 0.460443 0.563167 0.382304 -0.0781389
0.2316 0.459852 0.562592 0.382167 -0.0776845
0.2317 0.459261 0.562018 0.38203 -0.077231
0.2318 0.458671 0.561445 0.381893 -0.0767782
0.2319 0.458082 0.560872 0.381756 -0.0763262
0.232 0.457493 0.5603 0.381618 -0.075875
0.2321 0.456905 0.559729 0.381481 -0.0754246
0.2322 0.456318 0.559158 0.381343 -0.074975
0.2323 0.455732 0.558588 0.381206 -0.0745262
0.2324 0.455146 0.558019 0.381068 -0.0740782
0.2325 0.454561 0.55745 0.380931 -0.0736309
0.2326 0.453977 0.556882 0.380793 -0.0731845
0.2327 0.453394 0.556315 0.380655 -0.0727388
0.2328 0.452811 0.555748 0.380517 -0.072294
0.2329 0.452229 0.555182 0.380379 -0.0718499
0.233 0.451648 0.554617 0.380241 -0.0714066
0.2331 0.451067 0.554052 0.380103 -0.070964
0.2332 0.450487 0.553488 0.379965 -0.0705223
0.2333 0.449908 0.552925 0.379827 -0.0700813
0.2334 0.44933 0.552362 0.379689 -0.0696412
0.2335 0.448752 0.5518 0.37955 -0.0692018
0.2336 0.448175 0.551239 0.379412 -0.0687631
0.2337 0.447599 0.550678 0.379273 -0.0683253
0.2338 0.447023 0.550118 0.379135 -0.0678882
0.2339 0.446448 0.549559 0.378996 -0.0674519
0.234 0.445874 0.549 0.378858 -0.0670164
0.2341 0.445301 0.548442 0.378719 -0.0665816
0.2342 0.444728 0.547885 0.37858 -0.0661476
0.2343 0.444156 0.547328 0.378441 -0.0657144
0.2344 0.443584 0.546772 0.378302 -0.0652819
0.2345 0.443014 0.546217 0.378163 -0.0648502
0.2346 0.442444 0.545662 0.378024 -0.0644193
0.2347 0.441874 0.545108 0.377885 -0.0639891
0.2348 0.441306 0.544555 0.377746 -0.0635597
0.2349 0.440738 0.544002 0.377607 -0.0631311
0.235 0.440171 0.54345 0.377468 -0.0627032
0.2351 0.439604 0.542899 0.377328 -0.0622761
0.2352 0.439039 0.542348 0.377189 -0.0618497
0.2353 0.438473 0.541798 0.377049 -0.0614241
0.2354 0.437909 0.541248 0.37691 -0.0609993
0.2355 0.437345 0.5407 0.37677 -0.0605752
0.2356 0.436782 0.540152 0.376631 -0.0601518
0.2357 0.43622 0.539604 0.376491 -0.0597292
0.2358 0.435658 0.539057 0.376351 -0.0593074
0.2359 0.435098 0.538511 0.376211 -0.0588863
0.236 0.434537 0.537965 0.376071 -0.0584659
0.2361 0.433978 0.537421 0.375931 -0.0580463
0.2362 0.433419 0.536876 0.375791 -0.0576275
0.2363 0.432861 0.536333 0.375651 -0.0572094
0.2364 0.432303 0.53579 0.375511 -0.056792
0.2365 0.431746 0.535247 0.375371 -0.0563754
0.2366 0.43119 0.534706 0.375231 -0.0559595
0.2367 0.430635 0.534165 0.37509 -0.0555444
0.2368 0.43008 0.533624 0.37495 -0.05513
0.2369 0.429526 0.533084 0.374809 -0.0547163
0.237 0.428972 0.532545 0.374669 -0.0543034
0.2371 0.42842 0.532007 0.374528 -0.0538912
0.2372 0.427868 0.531469 0.374388 -0.0534797
0.2373 0.427316 0.530932 0.374247 -0.053069
0.2374 0.426765 0.530395 0.374106 -0.052659
0.2375 0.426215 0.529859 0.373966 -0.0522498
0.2376 0.425666 0.529324 0.373825 -0.0518413
0.2377 0.425117 0.528789 0.373684 -0.0514335
0.2378 0.424569 0.528255 0.373543 -0.0510264
0.2379 0.424022 0.527722 0.373402 -0.0506201
0.238 0.423475 0.527189 0.373261 -0.0502144
0.2381 0.422929 0.526657 0.37312 -0.0498096
0.2382 0.422384 0.526125 0.372978 -0.0494054
0.2383 0.421839 0.525594 0.372837 -0.049002
0.2384 0.421295 0.525064 0.372696 -0.0485992
0.2385 0.420752 0.524535 0.372554 -0.0481972
0.2386 0.420209 0.524006 0.372413 -0.047796
0.2387 0.419667 0.523477 0.372272 -0.0473954
0.2388 0.419126 0.522949 0.37213 -0.0469956
0.2389 0.418585 0.522422 0.371988 -0.0465964
0.239 0.418045 0.521896 0.371847 -0.046198
0.2391 0.417505 0.52137 0.371705 -0.0458003
0.2392 0.416967 0.520845 0.371563 -0.0454033
0.2393 0.416429 0.52032 0.371421 -0.0450071
0.2394 0.415891 0.519796 0.37128 -0.0446115
0.2395 0.415354 0.519273 0.371138 -0.0442167
0.2396 0.414818 0.51875 0.370996 -0.0438225
0.2397 0.414283 0.518228 0.370854 -0.0434291
0.2398 0.413748 0.517706 0.370712 -0.0430364
0.2399 0.413214 0.517185 0.370569 -0.0426443
0.24 0.41268 0.516665 0.370427 -0.042253
0.2401 0.412147 0.516145 0.370285 -0.0418624
0.2402 0.411615 0.515626 0.370143 -0.0414725
0.2403 0.411084 0.515108 0.37 -0.0410833
0.2404 0.410553 0.51459 0.369858 -0.0406948
0.2405 0.410022 0.514073 0.369715 -0.040307
0.2406 0.409493 0.513556 0.369573 -0.0399199
0.2407 0.408964 0.51304 0.36943 -0.0395334
0.2408 0.408435 0.512525 0.369288 -0.0391477
0.2409 0.407908 0.51201 0.369145 -0.0387627
0.241 0.407381 0.511496 0.369002 -0.0383784
0.2411 0.406854 0.510982 0.368859 -0.0379947
0.2412 0.406328 0.510469 0.368717 -0.0376118
0.2413 0.405803 0.509957 0.368574 -0.0372295
0.2414 0.405279 0.509445 0.368431 -0.036848
0.2415 0.404755 0.508934 0.368288 -0.0364671
0.2416 0.404232 0.508423 0.368145 -0.0360869
0.2417 0.403709 0.507913 0.368002 -0.0357074
0.2418 0.403187 0.507404 0.367858 -0.0353286
0.2419 0.402666 0.506895 0.367715 -0.0349505
0.242 0.402145 0.506387 0.367572 -0.034573
0.2421 0.401625 0.50588 0.367429 -0.0341963
0.2422 0.401105 0.505373 0.367285 -0.0338202
0.2423 0.400587 0.504866 0.367142 -0.0334448
0.2424 0.400068 0.504361 0.366998 -0.0330701
0.2425 0.399551 0.503855 0.366855 -0.032696
0.2426 0.399034 0.503351 0.366711 -0.0323227
0.2427 0.398518 0.502847 0.366568 -0.03195
0.2428 0.398002 0.502344 0.366424 -0.031578
0.2429 0.397487 0.501841 0.36628 -0.0312067
0.243 0.396973 0.501339 0.366137 -0.030836
0.2431 0.396459 0.500837 0.365993 -0.030466
0.2432 0.395946 0.500336 0.365849 -0.0300967
0.2433 0.395433 0.499836 0.365705 -0.029728
0.2434 0.394921 0.499336 0.365561 -0.0293601
0.2435 0.39441 0.498837 0.365417 -0.0289928
0.2436 0.393899 0.498338 0.365273 -0.0286261
0.2437 0.393389 0.49784 0.365129 -0.0282602
0.2438 0.39288 0.497343 0.364985 -0.0278948
0.2439 0.392371 0.496846 0.364841 -0.0275302
0.244 0.391863 0.49635 0.364696 -0.0271662
0.2441 0.391355 0.495854 0.364552 -0.0268029
0.2442 0.390848 0.495359 0.364408 -0.0264403
0.2443 0.390342 0.494865 0.364263 -0.0260783
0.2444 0.389836 0.494371 0.364119 -0.0257169
0.2445 0.389331 0.493877 0.363974 -0.0253563
0.2446 0.388826 0.493385 0.36383 -0.0249962
0.2447 0.388322 0.492892 0.363685 -0.0246369
0.2448 0.387819 0.492401 0.363541 -0.0242782
0.2449 0.387316 0.49191 0.363396 -0.0239201
0.245 0.386814 0.49142 0.363251 -0.0235627
0.2451 0.386312 0.49093 0.363106 -0.023206
0.2452 0.385811 0.49044 0.362962 -0.0228499
0.2453 0.385311 0.489952 0.362817 -0.0224945
0.2454 0.384811 0.489464 0.362672 -0.0221397
0.2455 0.384312 0.488976 0.362527 -0.0217856
0.2456 0.383814 0.488489 0.362382 -0.0214321
0.2457 0.383316 0.488003 0.362237 -0.0210792
0.2458 0.382819 0.487517 0.362092 -0.020727
0.2459 0.382322 0.487032 0.361947 -0.0203755
0.246 0.381826 0.486547 0.361801 -0.0200246
0.2461 0.38133 0.486063 0.361656 -0.0196743
0.2462 0.380836 0.48558 0.361511 -0.0193247
0.2463 0.380341 0.485097 0.361366 -0.0189757
0.2464 0.379848 0.484615 0.36122 -0.0186274
